idx,wall_time,tf_stamp,gps_rel_x,gps_rel_y,estimate_x,estimate_y,truth_yaw_deg,estimate_yaw_deg,direct_error_m,aligned_error_m,heading_error_deg,yaw_error_deg,event
21,1782015293.9005332,31.96,1.6204689690616547,0.25975413174752315,1.6018952873975967,0.26635589670941945,-51.670335244724185,-51.921203017088324,0.019712050912319787,0.8661790995658315,,0.2508677723641398,
22,1782015294.4036937,32.48,1.6845095374795775,0.17697622632121668,1.666963870079274,0.17891721553016188,-54.729556308210086,-55.25808963643727,0.017652701879069917,0.8477448496057661,,0.528533328227187,
23,1782015294.9176884,32.96,1.7430555436916038,0.08977572622882235,1.7216201782857068,0.09445480783134591,-57.97535281215344,-58.394763058625266,0.021940116105604337,0.8315568264650209,,0.4194102464718254,
24,1782015295.4254801,33.48,1.7918133253300965,0.003183874601149661,1.769343948524162,0.0029190359914661526,-65.21381334100843,-65.53570042403179,0.0224709375313147,0.8155715786430147,,0.32188708302336616,
25,1782015295.9413383,33.98,1.8345557987763002,-0.09418079577642757,1.840246710326658,-0.07497865508493683,-67.64343089559023,-68.23820219571388,0.020027697855964397,0.7633604517085109,3.457808174736056,0.5947713001236525,
26,1782015296.9578063,34.96,1.9062610574834693,-0.292288131368986,1.9073314851235665,-0.299882107889123,-73.75490291328693,-73.81117924001717,0.007669047836666301,0.7360770484348479,0.23416609035847558,0.056276326730244096,
27,1782015297.969706,35.96,1.9605399077053605,-0.49928089725896285,1.9599419346201326,-0.5071340336376051,-77.49908881181028,-77.6819677184618,0.007875869653073974,0.6982542141225492,0.12301590238631312,0.18287890665152032,
28,1782015298.4805753,36.48,1.9826227140240746,-0.6058468328372477,1.9815281479503937,-0.6178875390833083,-78.47886017879055,-79.24942618624472,0.012090354907676426,0.6801612045441848,0.20975078079161288,0.770566007454166,
29,1782015298.9986134,36.96,2.003862127712651,-0.7132853945773796,2.0004236430415894,-0.7209290573611409,-78.89276570847646,-79.71659031295371,0.00838145319052624,0.6610651114948494,0.43642495819712296,0.8238246044772473,
30,1782015299.5057406,37.48,2.024241379581234,-0.8204820203211902,2.019972733134307,-0.8326950882146484,-79.5150459343219,-80.31722990443649,0.012937556564478507,0.6435287423526956,0.4029432992836128,0.8021839701145778,
31,1782015300.0224044,37.96,2.043839282768637,-0.9283411426690371,2.0373529173702725,-0.9363180601402663,-79.7925982311898,-80.58418083398449,0.010281252278973804,0.6244177523694332,0.552416469055588,0.7915826027946873,
32,1782015301.0318322,38.96,2.082134537695133,-1.1448367813535807,2.0824203321338004,-1.1329653927992813,-79.9574698900277,-80.81763743400873,0.011874828195318168,0.5718414989144399,1.126880025033704,0.8601675439810264,
33,1782015301.5453465,39.48,2.100559913262181,-1.2524716473614772,2.0997472471516843,-1.2450978540063768,-80.50878838868991,-81.41827702549148,0.007418440176403133,0.5546493316091613,0.5611868511420289,0.9094886368015673,
34,1782015302.0570698,39.96,2.118274271411188,-1.3601422893124262,2.1251937908479213,-1.3486072519105385,-81.01199764244063,-81.85219774933695,0.013451276411488765,0.5263817796973513,0.310034454219129,0.8402001068963189,
35,1782015302.5670831,40.48,2.1346807415713585,-1.4676005905401865,2.1404862383824566,-1.46051117606802,-81.98406776776393,-82.78652600275448,0.009163164888936237,0.5096134838714442,0.29328457443739553,0.8024582349905504,
36,1782015303.0837967,40.96,2.1498596013033975,-1.576606551450019,2.15376469173782,-1.5651572454166878,-81.98411622813438,-82.78652600275448,0.012096955813174354,0.49035896326552947,0.26371370383940496,0.8024097746200953,
37,1782015303.5881143,41.48,2.1650044302275404,-1.6846646851368252,2.1877615105829666,-1.6775448537668016,-82.58969987589997,-83.4871467294879,0.02384484650906561,0.4554027011888123,1.3255688670345456,0.8974468535879379,
38,1782015304.101357,41.96,2.178934823520244,-1.7937106302262666,2.199638314471422,-1.782254953955119,-82.67187951038017,-83.55388446187472,0.02366151001932991,0.43649849988903344,1.2912183563020068,0.8820049514945544,
39,1782015304.6115296,42.48,2.1926110052336085,-1.9026468781107742,2.2122202760803797,-1.895644562538333,-82.8424215829724,-83.7540976590356,0.02082200582360126,0.4204608274355643,1.220826621469775,0.9116760760631871,
40,1782015305.1180542,42.96,2.2062235397254,-2.0114531260452795,2.223741310724752,-2.000394419180477,-82.84244419389577,-83.82083539142266,0.02071635340274375,0.40188683933083835,0.6484137450311666,0.9783911975269,
41,1782015305.6265438,43.48,2.219105193646506,-2.1198276124426165,2.2354921234922904,-2.1129354550107173,-83.69598499366553,-84.388231580042,0.017777325553545716,0.3863627582878941,0.6361408403441212,0.6922465863764713,
42,1782015306.147694,43.96,2.230475672692137,-2.227297945738682,2.2446619834284625,-2.216355583451983,-84.85554243725649,-85.45603529823333,0.01791610182827074,0.36849118448314977,0.014644640024273832,0.600492860976839,
43,1782015306.6481674,44.48,2.2388519077233937,-2.333186129170146,2.250976194076481,-2.326416190314976,-87.20691320916963,-88.12554459371289,0.013886338310526934,0.3551875355802519,0.07065038954335676,0.9186313845432593,
44,1782015307.170983,44.96,2.2425103971552787,-2.438100799021427,2.2520114515454304,-2.427114772072622,-90.37894579663414,-91.19548028351389,0.014524559292608442,0.33907593429677285,0.11117681116421381,0.8165344868797403,
45,1782015307.6829562,45.48,2.2400271573272192,-2.5451996166851485,2.2586576653798276,-2.548237524009491,-92.37290622316512,-92.63096884648436,0.018876565132714157,0.32408251797646803,0.8042193937101005,0.25806262331924673,
46,1782015308.1959853,45.96,2.233380113324799,-2.6499622373406515,2.2603857608594264,-2.638386875805862,-95.62441824656415,-96.3342856773112,0.029381865043349793,0.2950031382002448,0.07969359427130498,0.709867430747052,
47,1782015308.7043724,46.48,2.2211341193048355,-2.7548370498394004,2.245262119830186,-2.746956787065782,-98.76172573077966,-99.40422136711219,0.02538225661229899,0.28727947255403574,0.2062070212657983,0.642495636332523,
48,1782015309.2184322,46.96,2.203962929373631,-2.859085268957065,2.2265734982343335,-2.8467602932138547,-101.43020445520409,-101.94025519781755,0.025751560171672763,0.2746631928000217,0.17599297386766816,0.5100507426134515,
49,1782015309.7222157,47.48,2.1811926279403266,-2.9607714128675133,2.200257548013066,-2.9516702747142554,-105.02494088638853,-105.81104367626209,0.021125858398290807,0.2706980478120036,0.34396799723310933,0.7861027898735503,
50,1782015310.2430413,47.96,2.1519437566728143,-3.061662503819051,2.1603987235230155,-3.0678535768566815,-108.08124025668039,-108.58103596031258,0.010479305787850442,0.2827404925398809,0.7711534885703908,0.4997957036321764,
51,1782015310.7489924,48.48,2.1207977985118944,-3.1497529918008027,2.1226735162644577,-3.1581795061272366,-118.18976103137312,-119.12559767745485,0.008632755109516147,0.2847249491813707,1.0082571950830774,0.9358366460817367,
52,1782015311.2648118,48.96,2.070939973690635,-3.2292212431016756,2.092525870473364,-3.2020930801146528,-128.89026238495532,-128.3701537096827,0.03466825878184685,0.24512772988616835,,0.5201086752726102,
53,1782015311.7675815,49.48,2.0512936485748554,-3.2559046996494736,2.0658374261615573,-3.2324049757924906,-137.11646419071127,-136.11173066657202,0.027636180775315284,0.2529469760294336,,1.0047335241392812,
54,1782015312.2800963,49.96,2.0512961284520657,-3.255899170549168,2.0658374261615573,-3.2324049757924906,-137.11652837740826,-136.11173066657202,0.027630174200333098,0.25295303120590557,,1.004797710836262,
55,1782015312.8009613,50.48,2.0551201431265724,-3.2609939898404265,2.0658374261615577,-3.23240497579249,-147.94284665475263,-147.59062063713222,0.030531817500520433,0.24971425781397716,,0.3522260176204271,
56,1782015313.807874,51.48,2.0593297071956513,-3.2746806182223693,2.0658386132497117,-3.2324090108057226,-175.11290964959133,-174.81961545101953,0.042769786667783194,0.23897104966429283,,0.2932941985718038,
57,1782015314.3397539,51.96,2.05883490849142,-3.282255480711807,2.0658383623260574,-3.2324108037241195,170.56997311599764,171.03198528294072,0.05033428443537068,0.23193453614318538,,0.4620121669430796,
58,1782015314.8449337,52.48,2.057381418415275,-3.2873602178108134,2.065838362326057,-3.2324108037241195,159.0967645830694,160.48742356579854,0.05559638485352325,0.22671265967603485,,1.3906589827291556,
59,1782015315.3730128,52.96,2.0536956565395172,-3.294233769074829,2.065838362326057,-3.2324108037241195,144.99750561086105,146.73945069408083,0.06300416135917915,0.21891758970002298,,1.7419450832197982,
60,1782015315.8984716,53.48,2.0473681417325693,-3.3007184501933065,2.0658383623260566,-3.232410803724119,128.49042389358158,128.85373841437055,0.07076074911228379,0.2103213086971396,,0.3633145207889624,
61,1782015316.9073658,54.48,2.0235850520395218,-3.256594855466107,2.05715740159382,-3.1854677821902095,96.094567459128,96.75288913623415,0.07865216594214611,0.20723289483933957,,0.6583216771061482,
62,1782015317.4109674,54.98,2.019245172432079,-3.1592719988328173,2.0538575785034223,-3.0894244499545316,87.75196327459359,88.74436124979675,0.07795318299051086,0.21771234508601633,,0.9923979752031546,
63,1782015317.9128988,55.48,2.025929805052165,-3.055837469255184,2.0594974330646845,-2.9863936845775783,82.83163562202608,84.47314637703055,0.07713121858713594,0.22877403828356296,,1.641510755004463,
64,1782015318.4334948,55.96,2.039786396129024,-2.956926615041893,2.0556236506156846,-2.961759985713372,76.44609474048407,76.50037116005893,0.016558384635077215,0.30527124787648496,,0.05427641957486424,
65,1782015318.9351733,56.48,2.0664259604093758,-2.853908403637653,2.084420983436233,-2.855558759250081,74.00117839326457,73.69738639980585,0.018070543084937864,0.3084339000085791,,0.30379199345871943,
66,1782015319.4577298,56.96,2.097129629594157,-2.753763452019175,2.095883559096472,-2.770336850048841,70.67025019675764,70.06055637470604,0.016620174906869446,0.3397944806537694,,0.609693822051603,
67,1782015319.9690711,57.48,2.1341246831379763,-2.6560552301824116,2.136573387153285,-2.6695653402449406,67.07851958958226,66.52345655819572,0.013730230342431819,0.3421278763965341,,0.5550630313865389,
68,1782015320.4786038,57.96,2.1763216519062567,-2.561776629457392,2.189757485037698,-2.589855822655331,63.30738475133245,62.619424676887846,0.031128165743954803,0.3498352013776416,,0.6879600744446049,
69,1782015320.9864163,58.48,2.22491620799444,-2.479894747446669,2.244349374944116,-2.5074999194497853,52.91357704268426,52.675502551228526,0.033759346839292256,0.3492596770628876,,0.23807449145573106,
