wall_elapsed_sec,ros_time_sec,current_waypoint,last_status,diagnosis,issues,map_x,map_y,map_yaw_deg,odom_x,odom_y,static_value,static_status,global_value,global_status,local_value,local_status,local_plan_points,local_plan_inside,local_plan_free,local_plan_lethal,local_plan_unknown,local_plan_status,global_plan_points,global_plan_inside,global_plan_free,global_plan_lethal,global_plan_unknown,global_plan_status,scan_front_min_m,scan_valid_count,path_error_m,path_error_status,edge_from,edge_to,target_x,target_y,edge_start_x,edge_start_y
177.504,1782024927.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
178.004,1782024928.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
178.504,1782024928.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
179.004,1782024929.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
179.504,1782024929.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
180.005,1782024930.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
180.504,1782024930.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
181.004,1782024931.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
181.504,1782024931.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
182.004,1782024932.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
182.504,1782024932.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
183.004,1782024933.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
183.504,1782024933.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
184.004,1782024934.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
184.504,1782024934.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
185.005,1782024935.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
185.504,1782024935.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
186.004,1782024936.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
186.504,1782024936.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
187.004,1782024937.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
187.504,1782024937.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
188.004,1782024938.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
188.504,1782024938.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
189.005,1782024939.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
189.504,1782024939.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
190.004,1782024940.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
190.505,1782024940.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
191.005,1782024941.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
191.504,1782024941.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
192.005,1782024942.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
192.504,1782024942.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
193.005,1782024943.405,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
193.504,1782024943.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
194.004,1782024944.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
194.504,1782024944.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
195.004,1782024945.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
195.505,1782024945.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
196.004,1782024946.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
196.505,1782024946.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
197.004,1782024947.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
197.505,1782024947.905,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
198.004,1782024948.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
198.504,1782024948.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
199.004,1782024949.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
199.505,1782024949.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
200.005,1782024950.404,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
200.504,1782024950.904,22,"mission mission_timeout (reached=17/53 missed=[7, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52])",pose_static_lethal,"pose_static_lethal,pose_global_lethal,plan_not_in_local_costmap,path_tracking_error",3.232,2.148,59.7,-4.569,-3.005,100,ok,100,ok,0,ok,112,0,0,0,0,ok,112,112,92,0,9,ok,2.675,677,4.615,ok,21,22,7.505,0.43,11.505,0.43
